dataset,fnames,genre,splits,vocals,arousal,valence,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std
Emo_Soundscapes,r_0mechanical348658_1648170-hq.wav,mechanical,test,No,0.480626546,-0.701566364,0.044426,0.008768,632.534005,0.02337,3.927987,2.971202,0.124103,128.269979,43.422531,0.606846,0.058007,3991.779357,667.853181,0.202999,0.03289,0.468464,0.468401,4.033319,1.646707,1.353321,-0.023785,0.021797,-0.002714,0.03797,0.066931,0.365062,0.011002,0.106644,0.054781,0.057835,-0.062279,-0.076904,0.37747,0.171608,0.167198,0.147846,0.124914,0.221086,0.196969,0.178644,0.150299,0.178407,0.185247,0.138921,0.166032,0.035804,0.110389,8417.015076,1440.372502,12522.454834,1633.138976,89.235762,1.198196,0.368551,0.858338,0.019418,4055.430919,470.218061,4.943301,0.984587,30.186331,8.000323,0.248921,0.10397,0.457125,0.129228,-0.03181,0.097566
Emo_Soundscapes,r_0mechanical47044_230160-hq.wav,mechanical,train,No,-0.236603462,-0.37840066,0.013349,0.014586,907.207288,0.036156,5.400982,4.472556,0.226074,141.819041,28.411515,0.8098,0.12415,6375.997048,953.729919,0.413088,0.074776,0.484632,0.323027,3.294443,0.642205,0.081649,0.038079,-0.016186,-0.022401,0.028239,0.463262,-0.200848,-0.244337,-0.009082,0.141254,-0.021492,-0.085012,-0.145547,0.901177,0.246064,0.197122,0.163019,0.175399,0.315031,0.265673,0.231286,0.240351,0.236859,0.177072,0.191086,0.207331,0.086479,0.120992,11256.008924,1691.008564,15631.708964,1429.867886,49.843305,0.787589,0.266555,0.911937,0.028827,4583.756975,737.236575,5.946604,2.38271,18.721249,22.449787,0.139845,0.407867,0.058035,0.152862,-0.00114,0.030243
Emo_Soundscapes,r_0mechanical50412_26695-hq.wav,mechanical,test,No,0.556471558,-0.858202803,0.02759,0.010789,763.375493,0.015757,2.782324,3.047918,0.305646,116.199263,2.115619,0.195796,0.022,1737.138874,139.040567,0.127833,0.018753,0.441085,0.663234,15.017032,2.660365,4.182663,-0.257994,-0.264512,-0.056831,-0.018164,0.073055,-0.396556,-0.10711,0.017751,0.436197,0.184095,0.025185,-0.070678,0.502823,0.154626,0.159409,0.132415,0.12852,0.234448,0.186869,0.179674,0.15512,0.153383,0.173742,0.139243,0.140472,0.050687,0.105051,2338.057251,556.781093,8735.257874,916.36552,26.281872,3.341709,0.321002,0.718379,0.018628,3093.574064,236.478812,4.857948,0.972887,18.266202,7.374793,0.153921,0.096765,0.514387,0.121622,-0.03189,0.080212
Emo_Soundscapes,r_0mechanical50608_556708-hq.wav,mechanical,train,No,0.815333883,-0.897774114,0.069938,0.036642,431.855627,0.026329,7.201309,2.690027,0.611858,190.02726,1.932821,0.639754,0.059216,2680.272143,198.308609,0.060029,0.031305,0.446229,0.721718,14.893025,2.75912,1.057242,-0.63895,-0.16131,-0.46917,-0.257564,0.347494,1.113523,-0.791133,0.73032,-0.499252,0.262809,-0.419611,0.302379,0.303107,0.228281,0.173235,0.195162,0.200257,0.211766,0.262939,0.319258,0.274068,0.26216,0.221221,0.21007,0.200523,0.067052,0.140861,4545.614319,128.626953,5397.162781,815.181704,504.82787,2.013648,0.582799,0.776768,0.018586,2144.78368,338.74826,5.002676,1.64675,69.105069,38.855987,0.17966,0.108271,0.404135,0.099881,-0.033752,0.072539
Emo_Soundscapes,r_0mechanical53482_215874-hq.wav,mechanical,test,No,0.919208574,-0.940643034,0.11564,0.016717,563.353179,0.052797,4.418985,2.454389,0.136526,131.408037,29.913804,0.045545,0.021537,804.637995,94.693123,0.024221,0.010046,0.456922,0.277845,137.347994,49.02162,6.834282,-0.060755,-0.048621,-0.03098,0.058224,-0.177739,-0.808062,-0.709049,0.410261,-0.006737,-0.412874,-0.069242,0.072192,0.812917,0.164971,0.1558,0.163212,0.299026,0.559228,0.301763,0.338361,0.337165,0.365028,0.263543,0.304301,0.238389,0.050683,0.106047,1088.234253,125.212189,1438.103943,286.975246,1108.49399,10.271209,1.623145,0.642182,0.014634,1328.329411,270.596548,4.724483,2.040093,84.73334,13.274595,0.151841,0.065953,0.687461,0.111911,0.04713,0.155247
Emo_Soundscapes,r_0mechanical62704_96-hq.wav,mechanical,test,No,0.975267931,-0.968672712,0.180361,0.032287,403.445089,0.02362,7.692308,2.826799,0.147642,132.276689,15.067603,0.34237,0.02629,1665.221518,99.436288,0.062209,0.013446,0.465738,0.554364,18.367375,2.230965,2.804868,0.053182,0.075111,-0.147293,0.012894,-0.153417,0.492916,0.233218,0.34326,0.116592,0.19672,-0.090924,0.022826,0.344233,0.108813,0.112296,0.120573,0.125272,0.131805,0.160141,0.133303,0.14636,0.130361,0.117474,0.120063,0.104691,0.100437,0.173615,3290.542603,211.883258,5798.757019,215.237592,1443.770929,3.151953,0.245507,0.75475,0.013306,2162.992685,100.766198,4.763891,1.358062,145.466802,34.172026,0.222886,0.103409,0.335939,0.087966,-0.049497,0.071442
Emo_Soundscapes,r_0mechanical6572_2518-hq.wav,mechanical,train,No,0.594394064,-0.406430338,0.165371,0.091796,377.934089,0.016728,5.564648,2.219218,0.581426,188.026871,1.262924,0.088685,0.043702,703.106033,184.585703,0.038545,0.014947,0.461506,0.336507,76.476112,38.129268,5.04185,0.027241,0.152733,0.053202,0.077674,-0.109665,0.798372,0.177538,0.302793,0.094383,0.156699,0.071441,0.054546,0.824804,0.151612,0.151255,0.122663,0.120638,0.285971,0.237818,0.255972,0.186982,0.200817,0.143878,0.148728,0.14675,0.056933,0.142105,945.262756,388.777756,2277.719421,1197.539184,1475.505565,7.547426,1.794189,0.601282,0.044829,1795.235787,482.458692,5.243289,2.932171,127.043507,71.463182,0.313647,0.138513,0.415394,0.094137,-0.022154,0.097714
Emo_Soundscapes,r_0mechanical73524_482913-hq.wav,mechanical,test,No,0.858202803,-0.759274526,0.07455,0.012044,482.091417,0.134989,5.400982,3.094847,0.180983,139.069815,2.028722,0.350776,0.028494,2299.496236,155.961774,0.14932,0.015199,0.456883,0.574925,7.715711,0.668719,2.838903,0.063882,-0.031395,-0.0231,0.109503,-0.283983,0.399867,0.226845,0.625772,0.234546,0.003083,-0.08585,0.003275,0.350739,0.125445,0.139734,0.12327,0.125455,0.142203,0.166857,0.138083,0.171287,0.147389,0.135023,0.123252,0.132583,0.071166,0.152221,4885.569763,540.11213,10490.617676,334.206655,224.847798,2.225378,0.123347,0.775336,0.013753,3454.946503,118.637068,4.767295,0.619245,49.283827,10.746309,0.10273,0.049663,0.380764,0.065214,-0.024074,0.054221
Emo_Soundscapes,r_0mechanical76977_1172438-hq.wav,mechanical,train,No,0.178895301,-0.371805441,0.053529,0.023168,359.740465,0.015103,0.654664,3.028366,0.121116,141.036645,29.89453,0.330528,0.113241,2007.808961,830.999087,0.107258,0.016233,0.470632,0.344284,13.446978,4.994995,2.886104,0.083689,0.05854,0.016408,-0.021399,0.357387,0.555706,0.285673,0.212676,0.178195,0.097784,0.169266,0.01448,0.530879,0.164874,0.15687,0.136568,0.129978,0.407792,0.30164,0.315442,0.280102,0.23508,0.229372,0.20869,0.16265,0.030389,0.099616,3819.317322,1278.544752,7929.55719,1773.197254,130.190578,2.808067,0.829754,0.736265,0.025278,2873.96168,423.835465,5.372149,1.209959,43.754455,21.412786,0.270129,0.112413,0.443134,0.139746,-0.010357,0.103524
Emo_Soundscapes,r_0mechanical80158_193132-hq.wav,mechanical,test,No,0.960428689,-0.97856554,0.091342,0.015344,759.812952,0.138594,1.800327,2.648683,0.727664,128.420282,12.460828,0.908455,0.007514,9025.631746,145.055744,0.383452,0.023444,0.486843,0.632336,1.884561,0.030881,0.097248,0.001152,-0.006854,-0.140951,-0.062505,-0.00697,-0.374035,-0.01212,0.187464,0.147016,0.196958,0.174867,-0.038798,0.12499,0.150943,0.130472,0.173568,0.156969,0.132734,0.157519,0.16892,0.20238,0.17682,0.148934,0.149027,0.128453,0.096147,0.145899,15163.905945,226.635891,17456.878052,150.952972,3829.200507,0.057757,0.038024,0.940105,0.003312,5223.907689,58.123948,4.692239,0.853561,63.651802,9.995338,0.235675,0.140326,0.464143,0.114984,-0.027082,0.089795
Emo_Soundscapes,r_0mechanical81831_385976-hq.wav,mechanical,train,No,0.432811212,-0.693322341,0.029522,0.022681,723.623707,0.034213,1.309329,3.88284,0.329252,74.194712,0.331267,0.221351,0.050196,1409.791096,300.865936,0.094456,0.035693,0.434706,0.397054,30.066882,13.662192,3.774274,0.043652,0.028372,0.097908,0.041454,-0.508915,0.230646,-0.249248,-0.069595,-0.085544,0.005494,-0.075668,-0.073658,0.614626,0.17053,0.175207,0.15077,0.152093,0.412873,0.248755,0.26613,0.201357,0.241718,0.18757,0.184765,0.165965,0.058389,0.113272,2215.497437,679.875353,5643.807678,2277.491697,51.12322,4.56041,0.963878,0.713538,0.024717,2556.311553,582.509202,5.483124,1.302203,28.413918,26.151587,0.329388,0.243508,0.426015,0.138564,-0.038987,0.086291
Emo_Soundscapes,r_0mechanical85463_552310-hq.wav,mechanical,train,No,0.690024732,-0.630667766,0.019874,0.015617,702.483757,0.193637,2.454992,4.093584,0.192348,129.715517,13.754218,0.452224,0.115739,3644.480148,752.611434,0.2881,0.050495,0.473938,0.350484,4.589213,1.638921,2.354816,0.026506,0.025004,0.105682,0.12988,0.308609,-0.034606,-0.054826,-0.027994,0.014387,0.200432,0.13736,-0.107824,0.574592,0.157229,0.172798,0.152981,0.170576,0.339529,0.293152,0.193128,0.190509,0.253358,0.19586,0.168664,0.214105,0.085483,0.150688,8749.747925,1673.836684,14194.552917,1082.22346,50.372685,1.510469,0.425298,0.816533,0.050927,4683.312243,413.020155,6.556402,2.366992,20.330428,21.339638,0.392914,0.397163,0.405465,0.17972,-0.036052,0.082616
Emo_Soundscapes,r_0mechanical86253_1068580-hq.wav,mechanical,test,No,-0.873042045,0.774113768,0.001847,0.00068,771.801891,0.028369,1.145663,2.479431,0.17511,121.745812,37.149772,0.63209,0.07864,4557.215719,1582.605398,0.397135,0.059685,0.449688,0.66506,5.514432,1.360969,1.124384,-0.048237,-0.292882,-0.272957,-0.019492,0.00817,0.418031,0.109632,-0.10411,0.093686,0.237364,-0.03254,-0.233969,0.50015,0.161901,0.195357,0.196674,0.162392,0.348472,0.37379,0.212401,0.232263,0.21974,0.203722,0.187706,0.197495,0.039279,0.114617,8703.446,1939.046229,16893.595378,1863.89676,0.167933,1.681201,0.378883,0.867498,0.018621,5044.459284,424.173586,4.949686,0.837473,1.392111,0.895868,0.342225,0.274573,0.468854,0.145114,-0.032413,0.098456
Emo_Soundscapes,r_0mechanical87169_401166-hq.wav,mechanical,train,No,0.015663644,-0.556471558,0.018863,0.005802,599.284407,0.021483,4.091653,3.643172,0.095931,146.149542,24.198943,0.328193,0.039157,2548.431031,307.692618,0.187254,0.033883,0.453723,0.701578,7.152379,1.502228,3.052159,-0.224634,0.094744,0.02899,-0.014524,0.346831,-0.349228,0.102011,0.297988,0.203115,0.175741,-0.178078,-0.309843,0.426168,0.159659,0.150551,0.149534,0.141114,0.268503,0.221258,0.259346,0.217887,0.152272,0.171539,0.169849,0.173222,0.027119,0.087108,6339.419861,1080.473025,10927.337952,1008.762748,16.046901,2.061384,0.271242,0.77863,0.016726,3722.047042,369.695951,4.944961,0.949225,13.569139,6.339095,0.142727,0.092032,0.479612,0.089098,-0.021209,0.070068
Emo_Soundscapes,r_0mechanical94285_1499659-hq.wav,mechanical,train,No,0.384995878,0.121187139,0.01831,0.003476,651.034415,0.028542,3.436989,3.570688,0.154555,143.54608,26.666261,0.749077,0.029505,5975.346992,295.742575,0.378593,0.0218,0.487572,0.539156,2.291171,0.131754,1.332406,-0.006121,-0.214682,-0.079921,-0.070911,-0.328063,0.075027,0.145091,-0.09951,0.07869,0.11298,0.020566,0.075446,0.251469,0.148042,0.153182,0.146878,0.144397,0.213642,0.274063,0.181264,0.196999,0.166377,0.156135,0.164483,0.146083,0.06074,0.116403,11794.004517,356.466951,15081.451721,341.097106,52.131757,0.599235,0.092564,0.921866,0.006786,4913.336198,107.403265,4.824671,0.75268,15.209358,2.938736,0.177845,0.088834,0.424195,0.10305,-0.033918,0.092882
Emo_Soundscapes,r_0mechanical98942_1163166-hq.wav,mechanical,test,No,0.953833471,-0.896125309,0.13266,0.019856,406.234479,0.081599,6.546645,2.628787,0.185755,113.425923,22.462623,0.325667,0.024372,1873.245102,102.768444,0.106455,0.012822,0.478322,0.388399,11.766346,1.020538,3.220561,0.011721,-0.036952,-0.091143,-0.164286,-0.304065,0.551377,0.231288,0.23064,0.205642,0.103779,-0.030923,0.037415,0.355808,0.137438,0.118272,0.132364,0.127594,0.144532,0.160024,0.13662,0.155897,0.133753,0.134544,0.125393,0.132363,0.066403,0.132803,3311.582336,256.607649,8455.72998,346.178435,940.367773,2.797766,0.140485,0.763892,0.011434,2793.803362,87.829893,4.763027,0.724967,109.161435,22.029718,0.231944,0.086227,0.511586,0.117522,-0.054608,0.090231
Emo_Soundscapes,r_1mechanical0171033_213393-hq.wav,mechanical,test,No,0.853256389,-0.780708986,0.076721,0.013918,747.056469,0.014452,4.418985,2.511482,0.185345,110.790937,27.947184,0.305902,0.039913,1679.455063,144.7092,0.097021,0.012434,0.449039,0.886494,15.02283,2.13882,2.779077,-0.025204,-0.019926,0.043521,0.061402,-0.291859,0.241119,-0.062119,0.150301,0.043056,0.090861,-0.067639,0.0091,0.393136,0.152963,0.150189,0.136876,0.131499,0.204627,0.158586,0.159515,0.160674,0.148791,0.155478,0.149808,0.148803,0.042553,0.108457,3266.093445,426.354382,6883.761292,547.823449,150.305426,3.045877,0.271777,0.736051,0.019454,2553.081002,153.852481,4.840268,0.976494,40.411768,12.085059,0.104636,0.064303,0.535497,0.145177,-0.03635,0.107965
Emo_Soundscapes,r_1mechanical091237_634166-hq.wav,mechanical,test,No,0.124484749,-0.54987634,0.038462,0.005664,141.702331,0.01296,1.963993,3.214214,0.205455,149.040292,25.797448,0.279606,0.028257,1426.689176,116.122498,0.094029,0.009792,0.463701,0.397838,22.229369,2.296411,2.302466,0.355783,0.24367,0.134667,-0.062672,-0.30572,0.799952,0.227357,0.394778,0.201011,0.137077,0.297775,0.575076,0.316896,0.137764,0.125205,0.131159,0.127108,0.179637,0.184478,0.159219,0.171779,0.143994,0.143619,0.141931,0.148063,0.031508,0.108755,2874.009705,227.244534,5830.87738,408.001187,31.917348,3.785756,0.238048,0.682289,0.016685,2526.762852,123.307771,4.676523,0.560692,15.574705,4.809262,0.180355,0.079074,0.63448,0.096187,0.033804,0.089825
Emo_Soundscapes,r_1mechanical135063_658546-hq.wav,mechanical,test,No,0.043693322,-0.239901072,0.008749,0.001621,469.811974,0.131995,3.927987,3.124465,0.218205,103.597107,29.230884,0.550208,0.053597,3566.873683,895.466409,0.276219,0.026239,0.464634,0.475094,5.342764,0.543717,2.034629,0.345672,0.073699,-0.359321,0.116287,-0.032083,0.780586,-0.22106,0.14395,-0.01613,0.070294,0.079765,-0.143765,0.325459,0.170803,0.136001,0.144202,0.119248,0.180198,0.221742,0.186578,0.18076,0.159251,0.165274,0.158744,0.149767,0.072507,0.125509,8056.1878,1088.872459,12874.443035,718.22927,4.290069,1.679394,0.136526,0.843107,0.014719,4198.196843,157.126786,4.776931,0.508333,6.74492,1.567197,0.238149,0.122047,0.432773,0.104563,-0.036253,0.091633
Emo_Soundscapes,r_1mechanical149273_1015240-hq.wav,mechanical,test,No,0.673536686,-0.943940643,0.046762,0.035883,505.047404,0.03208,5.728314,4.035988,0.531916,124.746195,0.26448,0.347745,0.189033,1474.952735,412.654502,0.041377,0.033596,0.440443,0.343224,47.36008,19.949239,4.24346,-0.253715,-0.003861,-0.011379,-0.032551,-1.894722,1.75611,-1.075812,0.664344,-0.431876,0.355654,-0.304629,0.070949,1.114664,0.202804,0.242473,0.181362,0.157213,0.895457,0.627004,0.685389,0.436038,0.429705,0.346725,0.286125,0.267291,0.052261,0.10934,2395.748291,694.048346,3851.303101,1981.231885,193.035273,5.118308,1.492351,0.716317,0.043178,2021.112264,772.579691,5.838473,2.266085,55.626641,43.67033,0.380959,0.443764,0.396915,0.213855,-0.034788,0.075324
Emo_Soundscapes,r_1mechanical155610_2629425-hq.wav,mechanical,test,No,-0.76422094,0.815333883,0.005586,0.005346,472.415232,0.016158,2.291326,2.282572,0.211245,122.585423,36.334104,0.43599,0.125947,3569.222518,2369.558314,0.26525,0.122564,0.457148,0.342538,9.931147,5.077659,2.01395,0.13332,0.025389,0.058798,0.041408,-0.397512,0.431363,0.391655,0.058002,0.115024,-0.086598,-0.047802,-0.016241,0.568127,0.141392,0.148192,0.148541,0.132365,0.314303,0.214842,0.193111,0.162089,0.142368,0.147711,0.137172,0.146247,0.035609,0.106724,7663.952135,5371.259213,13767.533645,5030.870722,0.796325,2.4488,0.871223,0.784361,0.069312,4672.699885,1406.502674,5.059578,1.685096,4.018604,4.216702,0.314452,0.196821,0.455359,0.145588,-0.052605,0.09859
Emo_Soundscapes,r_1mechanical155859_179538-hq.wav,mechanical,test,No,0.924154988,-0.986809563,0.171962,0.030859,633.840088,0.032127,4.091653,2.451192,0.143012,116.670944,34.24893,0.942056,0.010811,9602.300696,641.856869,0.410011,0.028744,0.492163,0.495828,1.763582,0.191315,-0.75164,0.05036,-0.288431,-0.026405,0.057265,-0.137894,-0.121578,-0.076717,-0.077627,-0.131392,-0.058077,-0.063067,0.283029,0.253838,0.141994,0.168982,0.145885,0.138558,0.190431,0.203071,0.16154,0.142323,0.173455,0.15404,0.138065,0.139602,0.015306,0.071524,18230.951843,629.68038,18814.681091,107.160275,12914.96885,0.306411,0.152231,0.927159,0.007857,6010.130002,254.168235,4.885434,0.841189,152.211895,28.970154,0.242338,0.11406,0.460281,0.117302,-0.03889,0.093894
Emo_Soundscapes,r_1mechanical163683_2843367-hq.wav,mechanical,test,No,-0.709810387,-0.107996702,0.003968,0.001638,429.191491,0.02604,4.418985,2.616837,0.323239,160.14101,8.037977,0.411685,0.114644,3442.954182,1787.201631,0.298177,0.066688,0.450362,0.422495,7.154875,2.671869,2.863902,0.206767,-0.108758,0.075914,0.14685,0.284991,0.355338,0.283387,-0.053704,-0.15582,-0.127056,-0.282847,0.031026,0.568919,0.204679,0.18835,0.165702,0.157138,0.491585,0.334334,0.255316,0.23632,0.221332,0.203997,0.167437,0.170892,0.02778,0.091581,7434.050383,2675.276693,14343.018482,2199.399444,0.727624,2.088743,0.553784,0.809263,0.039059,4674.114723,543.093057,5.695321,1.4725,3.712375,2.049174,0.268343,0.172926,0.490585,0.150088,-0.041386,0.108633
Emo_Soundscapes,r_1mechanical168873_2769056-hq.wav,mechanical,train,No,0.11788953,-0.8928277,0.032089,0.010264,347.997543,0.01441,6.873977,4.098207,0.186482,125.273245,24.612996,0.994929,0.007278,12262.720669,366.200131,0.386498,0.062634,0.496575,0.431724,2.909572,0.335919,-2.273163,-0.036857,0.033334,0.123351,-0.002816,0.668063,0.729504,0.883157,-0.270444,0.144099,-0.001708,-0.02075,0.371955,0.752797,0.255093,0.206969,0.196035,0.191232,0.337471,0.390774,0.296082,0.257395,0.267528,0.27006,0.239322,0.222169,0.044569,0.109093,16461.819763,712.446016,18572.701721,461.403289,613.96188,-0.273498,0.159799,0.927761,0.010329,3866.91611,292.273754,4.934529,1.842054,34.692016,15.007473,0.120524,0.054479,0.227131,0.035989,-0.020167,0.038148
Emo_Soundscapes,r_1mechanical177779_2035780-hq.wav,mechanical,test,No,0.129431162,-0.691673537,0.006387,0.005163,422.557184,0.024193,4.418985,3.481359,0.227087,102.67681,29.534275,0.526351,0.176002,4553.993921,1528.981284,0.354089,0.098345,0.480201,0.289599,5.12743,2.981028,2.113847,-0.189132,0.146159,0.085287,-0.156066,0.805854,0.348419,0.283504,0.167543,0.04324,-0.134845,-0.057201,-0.182032,0.904505,0.176322,0.133026,0.149787,0.185783,0.325327,0.326103,0.160512,0.165015,0.200834,0.273594,0.137755,0.119916,0.043628,0.11324,10295.114136,4393.652988,15585.597839,3650.754156,1.987449,1.483061,0.715557,0.843241,0.059557,5224.093019,1386.194376,5.949008,2.884446,8.242092,7.773373,0.373293,0.462745,0.343078,0.225983,-0.023563,0.073108
Emo_Soundscapes,r_1mechanical233732_3247643-hq.wav,mechanical,test,No,0.873042045,-0.843363561,0.049778,0.014197,369.905261,0.013044,3.273322,2.807722,0.172686,133.199128,26.787627,0.594919,0.109938,3438.480523,659.911308,0.199726,0.036987,0.462427,0.64416,6.327545,2.997266,1.621648,0.118597,0.376088,-0.223949,0.227259,-0.122633,0.739372,0.687449,0.506507,-0.37347,-0.049748,0.00302,-0.408396,0.532279,0.160159,0.168719,0.14841,0.135936,0.349523,0.254752,0.170178,0.17629,0.171858,0.213092,0.189412,0.169342,0.092016,0.170262,6936.786804,1635.128882,12195.419312,1804.35944,166.056915,1.813663,0.493063,0.832655,0.045414,3813.670362,432.185549,5.052448,1.562932,34.633757,11.580932,0.208751,0.14517,0.572327,0.13985,-0.016664,0.119272
Emo_Soundscapes,r_1mechanical76132_1035369-hq.wav,mechanical,test,No,-0.200329761,-0.526793075,0.065951,0.029954,368.820626,0.013777,3.927987,2.853038,0.246254,128.656955,35.885539,0.144961,0.033901,1200.44888,276.66216,0.112332,0.027659,0.411272,0.653358,17.961183,5.395628,2.785647,0.037694,0.027784,0.068141,0.069992,0.546928,0.756144,0.354675,0.318762,0.163604,0.208024,0.136841,0.129372,0.34861,0.135578,0.128294,0.116169,0.112835,0.161527,0.209851,0.139183,0.154414,0.146727,0.158736,0.14146,0.14056,0.04743,0.118144,1444.38446,795.537887,8319.263306,1981.303563,100.172786,3.73389,0.582266,0.568273,0.047586,3159.56851,385.800754,4.843452,0.943729,48.046802,28.098551,0.353608,0.229555,0.483338,0.120858,-0.012752,0.092147
Emo_Soundscapes,r_1mechanical87563_634166-hq.wav,mechanical,test,No,0.988458368,-0.991755977,0.104425,0.017124,637.978423,0.042255,1.800327,2.432374,0.273948,142.774145,27.506297,0.799714,0.030729,5760.711653,525.877273,0.253045,0.027194,0.483607,0.74539,2.671784,0.314882,0.586609,-0.285666,0.210569,0.273045,0.284337,0.40817,0.258931,-0.723535,-0.338679,0.245973,-0.174731,-0.181294,0.192295,0.186025,0.138696,0.139638,0.122744,0.13986,0.130142,0.244898,0.216371,0.148971,0.190863,0.202725,0.16947,0.112148,0.07933,0.123499,10938.46344,782.174159,14022.107849,511.278053,2942.551404,0.70954,0.207774,0.894516,0.011757,4420.334374,144.390524,4.972311,0.949439,57.560087,9.634817,0.054237,0.031056,0.576976,0.03814,0.050899,0.050163
Emo_Soundscapes,r_4mechanical264850_4975383-hq.wav,mechanical,test,No,-0.566364386,0.004122012,0.010613,0.013124,184.228761,0.037064,0.981997,2.263668,0.074625,142.688174,19.077227,0.220621,0.108996,2696.976978,1277.251236,0.214859,0.102522,0.296679,0.244407,11.216175,11.947341,3.359604,0.08653,0.208434,0.413181,0.569846,0.231754,0.203778,0.457805,0.468128,0.397589,0.244578,0.032216,-0.033009,0.649809,0.201278,0.14669,0.239425,0.318409,0.414914,0.280044,0.201351,0.238187,0.195171,0.218694,0.18528,0.181502,0.065187,0.133464,6707.592773,5365.359765,15389.107361,5675.744991,0.254528,2.695222,1.40987,0.601661,0.111932,5240.072382,1306.846248,4.927298,1.044531,9.126279,15.664568,0.074565,0.243743,0.433816,0.220506,-0.060705,0.042603
Emo_Soundscapes,r_4mechanical345495_93137-hq.wav,mechanical,test,No,0.253091509,-0.206924979,0.049455,0.015252,420.877936,0.014187,5.610561,3.58907,0.171522,112.608511,33.426837,0.088051,0.042905,867.048736,275.793197,0.06295,0.015981,0.372032,0.41465,38.128578,12.659974,4.475432,0.031328,-0.173952,-0.178274,-0.136406,0.811124,0.266667,0.474025,0.749236,-0.109188,-0.286488,-0.514545,0.002984,0.508356,0.198863,0.21139,0.16781,0.165846,0.333202,0.27044,0.229686,0.237116,0.211624,0.219318,0.233684,0.217159,0.084603,0.163485,997.25647,785.950575,4005.848694,1806.08897,47.638411,5.45066,1.049892,0.594554,0.039884,2347.635901,303.794075,5.235068,1.276995,45.199148,19.827675,0.275609,0.11599,0.420672,0.117519,-0.010938,0.087978
Emo_Soundscapes,r_4mechanical52164_164285-hq.wav,mechanical,test,No,0.627370157,-0.876339654,0.036449,0.005594,818.551984,0.1422,6.055646,2.844328,0.143148,130.696842,42.495144,0.559771,0.02934,3780.361131,195.695137,0.252634,0.018954,0.442474,0.493711,4.567494,0.300645,1.951105,-0.449744,-0.468663,-0.196216,-0.261166,0.099913,-0.367672,-0.174942,-0.574522,-0.409874,0.218353,0.382635,0.280753,0.237823,0.136732,0.134019,0.130127,0.130437,0.143658,0.190841,0.148115,0.13396,0.17208,0.143879,0.150678,0.13636,0.087942,0.151436,8012.953491,463.941846,13064.239197,323.424072,103.203279,1.49329,0.084093,0.849886,0.01065,4164.42101,119.091802,4.668021,0.525564,30.183839,5.688395,0.161767,0.069897,0.27298,0.08085,-0.040812,0.066694
Emo_Soundscapes,r_6mechanical60455_27178-hq.wav,mechanical,train,No,0.655399835,-0.74278648,0.048831,0.010215,354.817458,0.016765,5.07365,3.278835,0.168302,108.925156,28.991231,0.349312,0.103435,2361.496453,1187.905896,0.107786,0.035965,0.473308,0.294244,12.784631,8.505015,3.019817,-0.125645,0.057494,0.074541,0.003816,0.178782,0.752917,0.18776,0.235201,-0.127004,0.280653,0.020722,0.009842,0.432104,0.140476,0.141265,0.141235,0.136522,0.188702,0.208218,0.183508,0.181381,0.168046,0.172135,0.162488,0.136033,0.083064,0.142019,5636.764526,3749.024669,9121.509705,3523.124534,102.154101,2.593223,1.154032,0.760804,0.040919,3305.941108,1098.276951,5.358109,1.5012,41.60509,10.136104,0.265043,0.09539,0.487266,0.135116,-0.006774,0.116019
